link_id,major_type_en,subtype_id,trace_id,weight,required,notes
stl_beast_014_gnawed_bones,Beast,beast_014,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_014_dried_blood,Beast,beast_014,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_014_territory_scratches,Beast,beast_014,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_014_large_claw_gouge,Beast,beast_014,large_claw_gouge,90,true,용종 분류
stl_beast_014_breath_scorch_line,Beast,beast_014,breath_scorch_line,83,false,용종 분류
stl_beast_014_scorch_marks,Beast,beast_014,scorch_marks,76,false,용종 분류
stl_beast_014_frost_rime,Beast,beast_014,frost_rime,69,false,용종 분류
stl_beast_014_footprints_deep,Beast,beast_014,footprints_deep,25,false,범용 보정 후보
stl_beast_015_animal_tracks,Beast,beast_015,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_015_fur_on_bark,Beast,beast_015,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_015_gnawed_bones,Beast,beast_015,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_015_dried_blood,Beast,beast_015,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_015_territory_scratches,Beast,beast_015,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_015_burrow_mound,Beast,beast_015,burrow_mound,90,true,굴파기/지하 분류
stl_beast_015_drag_marks,Beast,beast_015,drag_marks,83,false,굴파기/지하 분류
stl_beast_015_footprints_deep,Beast,beast_015,footprints_deep,25,false,범용 보정 후보
stl_beast_016_animal_tracks,Beast,beast_016,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_016_fur_on_bark,Beast,beast_016,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_016_gnawed_bones,Beast,beast_016,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_016_dried_blood,Beast,beast_016,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_016_territory_scratches,Beast,beast_016,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_016_root_cracks,Beast,beast_016,root_cracks,90,true,식물/균류 분류
stl_beast_016_spore_cloud_residue,Beast,beast_016,spore_cloud_residue,83,false,식물/균류 분류
stl_beast_016_fungal_threads,Beast,beast_016,fungal_threads,76,false,식물/균류 분류
stl_beast_016_pollen_residue,Beast,beast_016,pollen_residue,69,false,식물/균류 분류
stl_beast_016_footprints_deep,Beast,beast_016,footprints_deep,25,false,범용 보정 후보
stl_beast_017_animal_tracks,Beast,beast_017,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_017_fur_on_bark,Beast,beast_017,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_017_gnawed_bones,Beast,beast_017,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_017_dried_blood,Beast,beast_017,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_017_territory_scratches,Beast,beast_017,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_017_footprints_deep,Beast,beast_017,footprints_deep,25,false,범용 보정 후보
stl_beast_018_animal_tracks,Beast,beast_018,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_018_fur_on_bark,Beast,beast_018,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_018_gnawed_bones,Beast,beast_018,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_018_dried_blood,Beast,beast_018,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_018_territory_scratches,Beast,beast_018,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_018_footprints_deep,Beast,beast_018,footprints_deep,25,false,범용 보정 후보
stl_beast_019_animal_tracks,Beast,beast_019,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_019_fur_on_bark,Beast,beast_019,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_019_gnawed_bones,Beast,beast_019,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_019_dried_blood,Beast,beast_019,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_019_territory_scratches,Beast,beast_019,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_019_footprints_deep,Beast,beast_019,footprints_deep,25,false,범용 보정 후보
stl_beast_020_animal_tracks,Beast,beast_020,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_020_fur_on_bark,Beast,beast_020,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_020_gnawed_bones,Beast,beast_020,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_020_dried_blood,Beast,beast_020,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_020_territory_scratches,Beast,beast_020,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_020_wet_mucus_patch,Beast,beast_020,wet_mucus_patch,90,true,수중 분류
stl_beast_020_slime_trail,Beast,beast_020,slime_trail,83,false,수중 분류
stl_beast_020_drag_marks,Beast,beast_020,drag_marks,76,false,수중 분류
stl_beast_020_footprints_deep,Beast,beast_020,footprints_deep,25,false,범용 보정 후보
stl_beast_021_animal_tracks,Beast,beast_021,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_021_fur_on_bark,Beast,beast_021,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_021_gnawed_bones,Beast,beast_021,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_021_dried_blood,Beast,beast_021,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_021_territory_scratches,Beast,beast_021,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_021_footprints_deep,Beast,beast_021,footprints_deep,25,false,범용 보정 후보
stl_beast_022_animal_tracks,Beast,beast_022,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_022_fur_on_bark,Beast,beast_022,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_022_gnawed_bones,Beast,beast_022,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_022_dried_blood,Beast,beast_022,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_022_territory_scratches,Beast,beast_022,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_022_footprints_deep,Beast,beast_022,footprints_deep,25,false,범용 보정 후보
stl_beast_023_animal_tracks,Beast,beast_023,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_023_fur_on_bark,Beast,beast_023,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_023_gnawed_bones,Beast,beast_023,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_023_dried_blood,Beast,beast_023,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_023_territory_scratches,Beast,beast_023,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_023_claw_marks_wall,Beast,beast_023,claw_marks_wall,90,true,절지/곤충 분류
stl_beast_023_claw_marks_tree,Beast,beast_023,claw_marks_tree,83,false,절지/곤충 분류
stl_beast_023_slime_trail,Beast,beast_023,slime_trail,76,false,절지/곤충 분류
stl_beast_023_high_nest,Beast,beast_023,high_nest,69,false,절지/곤충 분류
stl_beast_023_mechanical_scrapes,Beast,beast_023,mechanical_scrapes,90,true,구조체/장갑 분류
stl_beast_023_gear_oil_stain,Beast,beast_023,gear_oil_stain,83,false,구조체/장갑 분류
stl_beast_023_regular_step_marks,Beast,beast_023,regular_step_marks,76,false,구조체/장갑 분류
stl_beast_023_arcane_circuit_imprint,Beast,beast_023,arcane_circuit_imprint,69,false,구조체/장갑 분류
stl_beast_023_footprints_deep,Beast,beast_023,footprints_deep,25,false,범용 보정 후보
stl_beast_024_animal_tracks,Beast,beast_024,animal_tracks,65,true,Beast 대분류 기본 흔적
stl_beast_024_fur_on_bark,Beast,beast_024,fur_on_bark,60,false,Beast 대분류 기본 흔적
stl_beast_024_gnawed_bones,Beast,beast_024,gnawed_bones,55,false,Beast 대분류 기본 흔적
stl_beast_024_dried_blood,Beast,beast_024,dried_blood,50,false,Beast 대분류 기본 흔적
stl_beast_024_territory_scratches,Beast,beast_024,territory_scratches,45,false,Beast 대분류 기본 흔적
stl_beast_024_footprints_deep,Beast,beast_024,footprints_deep,25,false,범용 보정 후보
stl_celestial_001_silver_light_residue,Celestial,celestial_001,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_001_purified_ground,Celestial,celestial_001,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_001_radiant_bleach,Celestial,celestial_001,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_001_holy_ash,Celestial,celestial_001,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_001_footprints_deep,Celestial,celestial_001,footprints_deep,25,false,범용 보정 후보
stl_celestial_001_dried_blood,Celestial,celestial_001,dried_blood,25,false,범용 보정 후보
stl_celestial_001_territory_scratches,Celestial,celestial_001,territory_scratches,25,false,범용 보정 후보
stl_celestial_002_silver_light_residue,Celestial,celestial_002,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_002_purified_ground,Celestial,celestial_002,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_002_radiant_bleach,Celestial,celestial_002,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_002_holy_ash,Celestial,celestial_002,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_002_footprints_deep,Celestial,celestial_002,footprints_deep,25,false,범용 보정 후보
stl_celestial_002_dried_blood,Celestial,celestial_002,dried_blood,25,false,범용 보정 후보
stl_celestial_002_territory_scratches,Celestial,celestial_002,territory_scratches,25,false,범용 보정 후보
stl_celestial_003_silver_light_residue,Celestial,celestial_003,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_003_purified_ground,Celestial,celestial_003,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_003_radiant_bleach,Celestial,celestial_003,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_003_holy_ash,Celestial,celestial_003,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_003_impossible_flower_ring,Celestial,celestial_003,impossible_flower_ring,90,true,요정계 분류
stl_celestial_003_lost_path_marks,Celestial,celestial_003,lost_path_marks,83,false,요정계 분류
stl_celestial_003_pollen_residue,Celestial,celestial_003,pollen_residue,76,false,요정계 분류
stl_celestial_003_sulfur_smell,Celestial,celestial_003,sulfur_smell,90,true,악마체 분류
stl_celestial_003_burnt_contract_scraps,Celestial,celestial_003,burnt_contract_scraps,83,false,악마체 분류
stl_celestial_003_black_ichor,Celestial,celestial_003,black_ichor,76,false,악마체 분류
stl_celestial_003_scorch_marks,Celestial,celestial_003,scorch_marks,69,false,악마체 분류
stl_celestial_003_wet_mucus_patch,Celestial,celestial_003,wet_mucus_patch,90,true,수중 분류
stl_celestial_003_slime_trail,Celestial,celestial_003,slime_trail,83,false,수중 분류
stl_celestial_003_drag_marks,Celestial,celestial_003,drag_marks,76,false,수중 분류
stl_celestial_003_footprints_deep,Celestial,celestial_003,footprints_deep,25,false,범용 보정 후보
stl_celestial_003_dried_blood,Celestial,celestial_003,dried_blood,25,false,범용 보정 후보
stl_celestial_003_territory_scratches,Celestial,celestial_003,territory_scratches,25,false,범용 보정 후보
stl_celestial_004_silver_light_residue,Celestial,celestial_004,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_004_purified_ground,Celestial,celestial_004,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_004_radiant_bleach,Celestial,celestial_004,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_004_holy_ash,Celestial,celestial_004,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_004_footprints_deep,Celestial,celestial_004,footprints_deep,25,false,범용 보정 후보
stl_celestial_004_dried_blood,Celestial,celestial_004,dried_blood,25,false,범용 보정 후보
stl_celestial_004_territory_scratches,Celestial,celestial_004,territory_scratches,25,false,범용 보정 후보
stl_celestial_005_silver_light_residue,Celestial,celestial_005,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_005_purified_ground,Celestial,celestial_005,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_005_radiant_bleach,Celestial,celestial_005,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_005_holy_ash,Celestial,celestial_005,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_005_footprints_deep,Celestial,celestial_005,footprints_deep,25,false,범용 보정 후보
stl_celestial_005_dried_blood,Celestial,celestial_005,dried_blood,25,false,범용 보정 후보
stl_celestial_005_territory_scratches,Celestial,celestial_005,territory_scratches,25,false,범용 보정 후보
stl_celestial_006_silver_light_residue,Celestial,celestial_006,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_006_purified_ground,Celestial,celestial_006,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_006_radiant_bleach,Celestial,celestial_006,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_006_holy_ash,Celestial,celestial_006,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_006_footprints_deep,Celestial,celestial_006,footprints_deep,25,false,범용 보정 후보
stl_celestial_006_dried_blood,Celestial,celestial_006,dried_blood,25,false,범용 보정 후보
stl_celestial_006_territory_scratches,Celestial,celestial_006,territory_scratches,25,false,범용 보정 후보
stl_celestial_007_silver_light_residue,Celestial,celestial_007,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_007_purified_ground,Celestial,celestial_007,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_007_radiant_bleach,Celestial,celestial_007,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_007_holy_ash,Celestial,celestial_007,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_007_footprints_deep,Celestial,celestial_007,footprints_deep,25,false,범용 보정 후보
stl_celestial_007_dried_blood,Celestial,celestial_007,dried_blood,25,false,범용 보정 후보
stl_celestial_007_territory_scratches,Celestial,celestial_007,territory_scratches,25,false,범용 보정 후보
stl_celestial_008_silver_light_residue,Celestial,celestial_008,silver_light_residue,65,true,Celestial 대분류 기본 흔적
stl_celestial_008_purified_ground,Celestial,celestial_008,purified_ground,60,false,Celestial 대분류 기본 흔적
stl_celestial_008_radiant_bleach,Celestial,celestial_008,radiant_bleach,55,false,Celestial 대분류 기본 흔적
stl_celestial_008_holy_ash,Celestial,celestial_008,holy_ash,50,false,Celestial 대분류 기본 흔적
stl_celestial_008_impossible_flower_ring,Celestial,celestial_008,impossible_flower_ring,90,true,요정계 분류
stl_celestial_008_lost_path_marks,Celestial,celestial_008,lost_path_marks,83,false,요정계 분류
stl_celestial_008_pollen_residue,Celestial,celestial_008,pollen_residue,76,false,요정계 분류
stl_celestial_008_sulfur_smell,Celestial,celestial_008,sulfur_smell,90,true,악마체 분류
stl_celestial_008_burnt_contract_scraps,Celestial,celestial_008,burnt_contract_scraps,83,false,악마체 분류
stl_celestial_008_black_ichor,Celestial,celestial_008,black_ichor,76,false,악마체 분류
stl_celestial_008_scorch_marks,Celestial,celestial_008,scorch_marks,69,false,악마체 분류
