link_id,major_type_en,subtype_id,resource_id,weight,required,notes
srl_beast_023_predator_fang,Beast,beast_023,predator_fang,60,false,Beast 대분류 기본 자원
srl_beast_023_claw,Beast,beast_023,claw,55,false,Beast 대분류 기본 자원
srl_beast_023_blood_sample,Beast,beast_023,blood_sample,50,false,Beast 대분류 기본 자원
srl_beast_023_chitin,Beast,beast_023,chitin,90,true,절지/곤충 분류
srl_beast_023_venom_sac,Beast,beast_023,venom_sac,83,false,절지/곤충 분류
srl_beast_023_spore_sac,Beast,beast_023,spore_sac,69,false,절지/곤충 분류
srl_beast_023_construct_gear,Beast,beast_023,construct_gear,90,true,구조체/장갑 분류
srl_beast_023_arcane_circuit,Beast,beast_023,arcane_circuit,83,false,구조체/장갑 분류
srl_beast_023_animated_armor_plate,Beast,beast_023,animated_armor_plate,76,false,구조체/장갑 분류
srl_beast_023_golem_core_chip,Beast,beast_023,golem_core_chip,69,false,구조체/장갑 분류
srl_beast_023_hide,Beast,beast_023,hide,20,false,범용 보정 후보
srl_beast_024_quality_pelt,Beast,beast_024,quality_pelt,65,true,Beast 대분류 기본 자원
srl_beast_024_predator_fang,Beast,beast_024,predator_fang,60,false,Beast 대분류 기본 자원
srl_beast_024_claw,Beast,beast_024,claw,55,false,Beast 대분류 기본 자원
srl_beast_024_blood_sample,Beast,beast_024,blood_sample,50,false,Beast 대분류 기본 자원
srl_beast_024_hide,Beast,beast_024,hide,20,false,범용 보정 후보
srl_celestial_001_radiant_essence,Celestial,celestial_001,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_001_celestial_feather,Celestial,celestial_001,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_001_sanctified_bone,Celestial,celestial_001,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_001_blood_sample,Celestial,celestial_001,blood_sample,20,false,범용 보정 후보
srl_celestial_001_hide,Celestial,celestial_001,hide,20,false,범용 보정 후보
srl_celestial_001_claw,Celestial,celestial_001,claw,20,false,범용 보정 후보
srl_celestial_002_radiant_essence,Celestial,celestial_002,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_002_celestial_feather,Celestial,celestial_002,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_002_sanctified_bone,Celestial,celestial_002,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_002_blood_sample,Celestial,celestial_002,blood_sample,20,false,범용 보정 후보
srl_celestial_002_hide,Celestial,celestial_002,hide,20,false,범용 보정 후보
srl_celestial_002_claw,Celestial,celestial_002,claw,20,false,범용 보정 후보
srl_celestial_003_radiant_essence,Celestial,celestial_003,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_003_celestial_feather,Celestial,celestial_003,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_003_sanctified_bone,Celestial,celestial_003,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_003_fey_dust,Celestial,celestial_003,fey_dust,90,true,요정계 분류
srl_celestial_003_fey_charm_fragment,Celestial,celestial_003,fey_charm_fragment,83,false,요정계 분류
srl_celestial_003_dream_pollen,Celestial,celestial_003,dream_pollen,76,false,요정계 분류
srl_celestial_003_fiendish_blood,Celestial,celestial_003,fiendish_blood,90,true,악마체 분류
srl_celestial_003_soul_ash,Celestial,celestial_003,soul_ash,83,false,악마체 분류
srl_celestial_003_infernal_chain_link,Celestial,celestial_003,infernal_chain_link,76,false,악마체 분류
srl_celestial_003_slime_sample,Celestial,celestial_003,slime_sample,90,true,수중 분류
srl_celestial_003_scale,Celestial,celestial_003,scale,83,false,수중 분류
srl_celestial_003_blood_sample,Celestial,celestial_003,blood_sample,20,false,범용 보정 후보
srl_celestial_003_hide,Celestial,celestial_003,hide,20,false,범용 보정 후보
srl_celestial_003_claw,Celestial,celestial_003,claw,20,false,범용 보정 후보
srl_celestial_004_radiant_essence,Celestial,celestial_004,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_004_celestial_feather,Celestial,celestial_004,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_004_sanctified_bone,Celestial,celestial_004,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_004_blood_sample,Celestial,celestial_004,blood_sample,20,false,범용 보정 후보
srl_celestial_004_hide,Celestial,celestial_004,hide,20,false,범용 보정 후보
srl_celestial_004_claw,Celestial,celestial_004,claw,20,false,범용 보정 후보
srl_celestial_005_radiant_essence,Celestial,celestial_005,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_005_celestial_feather,Celestial,celestial_005,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_005_sanctified_bone,Celestial,celestial_005,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_005_blood_sample,Celestial,celestial_005,blood_sample,20,false,범용 보정 후보
srl_celestial_005_hide,Celestial,celestial_005,hide,20,false,범용 보정 후보
srl_celestial_005_claw,Celestial,celestial_005,claw,20,false,범용 보정 후보
srl_celestial_006_radiant_essence,Celestial,celestial_006,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_006_celestial_feather,Celestial,celestial_006,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_006_sanctified_bone,Celestial,celestial_006,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_006_blood_sample,Celestial,celestial_006,blood_sample,20,false,범용 보정 후보
srl_celestial_006_hide,Celestial,celestial_006,hide,20,false,범용 보정 후보
srl_celestial_006_claw,Celestial,celestial_006,claw,20,false,범용 보정 후보
srl_celestial_007_radiant_essence,Celestial,celestial_007,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_007_celestial_feather,Celestial,celestial_007,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_007_sanctified_bone,Celestial,celestial_007,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_007_blood_sample,Celestial,celestial_007,blood_sample,20,false,범용 보정 후보
srl_celestial_007_hide,Celestial,celestial_007,hide,20,false,범용 보정 후보
srl_celestial_007_claw,Celestial,celestial_007,claw,20,false,범용 보정 후보
srl_celestial_008_radiant_essence,Celestial,celestial_008,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_008_celestial_feather,Celestial,celestial_008,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_008_sanctified_bone,Celestial,celestial_008,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_008_fey_dust,Celestial,celestial_008,fey_dust,90,true,요정계 분류
srl_celestial_008_fey_charm_fragment,Celestial,celestial_008,fey_charm_fragment,83,false,요정계 분류
srl_celestial_008_dream_pollen,Celestial,celestial_008,dream_pollen,76,false,요정계 분류
srl_celestial_008_fiendish_blood,Celestial,celestial_008,fiendish_blood,90,true,악마체 분류
srl_celestial_008_soul_ash,Celestial,celestial_008,soul_ash,83,false,악마체 분류
srl_celestial_008_infernal_chain_link,Celestial,celestial_008,infernal_chain_link,76,false,악마체 분류
srl_celestial_008_blood_sample,Celestial,celestial_008,blood_sample,20,false,범용 보정 후보
srl_celestial_008_hide,Celestial,celestial_008,hide,20,false,범용 보정 후보
srl_celestial_008_claw,Celestial,celestial_008,claw,20,false,범용 보정 후보
srl_celestial_009_radiant_essence,Celestial,celestial_009,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_009_celestial_feather,Celestial,celestial_009,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_009_sanctified_bone,Celestial,celestial_009,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_009_blood_sample,Celestial,celestial_009,blood_sample,20,false,범용 보정 후보
srl_celestial_009_hide,Celestial,celestial_009,hide,20,false,범용 보정 후보
srl_celestial_009_claw,Celestial,celestial_009,claw,20,false,범용 보정 후보
srl_celestial_010_radiant_essence,Celestial,celestial_010,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_010_celestial_feather,Celestial,celestial_010,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_010_sanctified_bone,Celestial,celestial_010,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_010_psychic_tissue,Celestial,celestial_010,psychic_tissue,90,true,정신/환각 분류
srl_celestial_010_brain,Celestial,celestial_010,brain,83,false,정신/환각 분류
srl_celestial_010_fey_dust,Celestial,celestial_010,fey_dust,90,true,요정계 분류
srl_celestial_010_fey_charm_fragment,Celestial,celestial_010,fey_charm_fragment,83,false,요정계 분류
srl_celestial_010_dream_pollen,Celestial,celestial_010,dream_pollen,76,false,요정계 분류
srl_celestial_010_blood_sample,Celestial,celestial_010,blood_sample,20,false,범용 보정 후보
srl_celestial_010_hide,Celestial,celestial_010,hide,20,false,범용 보정 후보
srl_celestial_010_claw,Celestial,celestial_010,claw,20,false,범용 보정 후보
srl_celestial_011_radiant_essence,Celestial,celestial_011,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_011_celestial_feather,Celestial,celestial_011,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_011_sanctified_bone,Celestial,celestial_011,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_011_blood_sample,Celestial,celestial_011,blood_sample,20,false,범용 보정 후보
srl_celestial_011_hide,Celestial,celestial_011,hide,20,false,범용 보정 후보
srl_celestial_011_claw,Celestial,celestial_011,claw,20,false,범용 보정 후보
srl_celestial_012_radiant_essence,Celestial,celestial_012,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_012_celestial_feather,Celestial,celestial_012,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_012_sanctified_bone,Celestial,celestial_012,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_012_blood_sample,Celestial,celestial_012,blood_sample,20,false,범용 보정 후보
srl_celestial_012_hide,Celestial,celestial_012,hide,20,false,범용 보정 후보
srl_celestial_012_claw,Celestial,celestial_012,claw,20,false,범용 보정 후보
srl_celestial_013_radiant_essence,Celestial,celestial_013,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_013_celestial_feather,Celestial,celestial_013,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_013_sanctified_bone,Celestial,celestial_013,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_013_blood_sample,Celestial,celestial_013,blood_sample,20,false,범용 보정 후보
srl_celestial_013_hide,Celestial,celestial_013,hide,20,false,범용 보정 후보
srl_celestial_013_claw,Celestial,celestial_013,claw,20,false,범용 보정 후보
srl_celestial_014_radiant_essence,Celestial,celestial_014,radiant_essence,65,true,Celestial 대분류 기본 자원
srl_celestial_014_celestial_feather,Celestial,celestial_014,celestial_feather,60,false,Celestial 대분류 기본 자원
srl_celestial_014_sanctified_bone,Celestial,celestial_014,sanctified_bone,55,false,Celestial 대분류 기본 자원
srl_celestial_014_blood_sample,Celestial,celestial_014,blood_sample,20,false,범용 보정 후보
srl_celestial_014_hide,Celestial,celestial_014,hide,20,false,범용 보정 후보
srl_celestial_014_claw,Celestial,celestial_014,claw,20,false,범용 보정 후보
srl_construct_001_arcane_circuit,Construct,construct_001,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_001_construct_gear,Construct,construct_001,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_001_animated_armor_plate,Construct,construct_001,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_001_golem_core_chip,Construct,construct_001,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_002_arcane_circuit,Construct,construct_002,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_002_construct_gear,Construct,construct_002,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_002_animated_armor_plate,Construct,construct_002,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_002_golem_core_chip,Construct,construct_002,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_003_arcane_circuit,Construct,construct_003,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_003_construct_gear,Construct,construct_003,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_003_animated_armor_plate,Construct,construct_003,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_003_golem_core_chip,Construct,construct_003,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_004_arcane_circuit,Construct,construct_004,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_004_construct_gear,Construct,construct_004,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_004_animated_armor_plate,Construct,construct_004,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_004_golem_core_chip,Construct,construct_004,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_004_dragon_scale,Construct,construct_004,dragon_scale,90,true,용종 분류
srl_construct_004_dragon_blood,Construct,construct_004,dragon_blood,83,false,용종 분류
srl_construct_004_dragon_breath_sac,Construct,construct_004,dragon_breath_sac,76,false,용종 분류
srl_construct_004_dragon_horn,Construct,construct_004,dragon_horn,69,false,용종 분류
srl_construct_005_arcane_circuit,Construct,construct_005,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_005_construct_gear,Construct,construct_005,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_005_animated_armor_plate,Construct,construct_005,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_005_golem_core_chip,Construct,construct_005,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_006_arcane_circuit,Construct,construct_006,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_006_construct_gear,Construct,construct_006,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_006_animated_armor_plate,Construct,construct_006,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_006_golem_core_chip,Construct,construct_006,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_007_arcane_circuit,Construct,construct_007,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_007_construct_gear,Construct,construct_007,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_007_animated_armor_plate,Construct,construct_007,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_007_golem_core_chip,Construct,construct_007,golem_core_chip,50,false,Construct 대분류 기본 자원
srl_construct_008_arcane_circuit,Construct,construct_008,arcane_circuit,65,true,Construct 대분류 기본 자원
srl_construct_008_construct_gear,Construct,construct_008,construct_gear,60,false,Construct 대분류 기본 자원
srl_construct_008_animated_armor_plate,Construct,construct_008,animated_armor_plate,55,false,Construct 대분류 기본 자원
srl_construct_008_golem_core_chip,Construct,construct_008,golem_core_chip,50,false,Construct 대분류 기본 자원
